state,county,air_connectivity,rail_intensity,infrastructure_quality,dock_presence,county_fips,community_resilience_value,community_risk_factor_value,cold_wave_risk_index_value,drought_risk_index_value,earthquake_risk_index_value,hail_risk_index_value,heat_wave_risk_index_value,hurricane_risk_index_value,ice_storm_risk_index_value,landslide_risk_index_value,lightning_risk_index_value,riverine_flooding_risk_index_value,strong_wind_risk_index_value,tornado_risk_index_value,wildfire_risk_index_value,winter_weather_risk_index_value,wage_trade_transport_utilities,wage_information,wage_prof_business,has_policy_signal,policy_direction_score
Alaska,Haines Borough,0.7419373447293773,0.0,0.7,1.0,02100,2.496985912323,1.35474383831024,0.0,0.0,526481.373430696,0.0,0.0,,6631.26668852469,,,123.178930228656,0.0,2.6094870190829,556.623323805987,32712.9148829983,686.0,518.0,1054.0,,
Alaska,Hoonah-Angoon Census Area,1.5475625087160128,0.0,0.672,0.0,02105,2.40822601318359,1.40641951560974,0.0,0.0,654262.26877307,0.0,0.0,,7525.12070120331,,,16547.3580851492,0.0,2.24218952558676,986.518308149478,10246.3013925559,666.0,,0.0,,
Alaska,Juneau City and Borough,1.0986122886681098,0.0,0.6702127659574468,1.0,02110,2.67556810379028,1.12800702467848,0.0,0.0,1970002.93615037,0.0,0.0,,86567.6779633002,,,137459.112692529,0.0,23.5337811074296,6270.1906791818,187542.56370148,969.0,1242.0,1239.0,,
Alaska,Kenai Peninsula Borough,2.1162555148025524,4.02535169073515,0.6116504854368932,1.0,02122,2.42012810707092,1.36051728858562,0.0,6.3344440856786,27972458.4513009,3057.77976414768,0.0,,15273.2892710919,,,3005893.02008799,0.0,62.0205624333964,8046534.82678855,93711.8013476054,925.0,1036.0,1142.0,,
Alaska,Ketchikan Gateway Borough,1.2237754316221157,0.0,0.655,0.0,02130,2.70432996749878,1.34197758661247,0.0,0.0,149836.012859372,0.0,0.0,,16297.6924330583,,,2681.31832696339,0.0,11.8121016122793,2618.85555689981,23371.4730105722,1044.0,738.0,1126.0,,
Alaska,Kodiak Island Borough,1.9315214116032136,0.0,0.62,1.0,02150,2.54379200935364,1.43530409664332,0.0,0.0,11290852.987963,0.0,0.0,,4307.37881905078,,,0.0,0.0,15.8576209679925,7025.6400857851,118565.693285337,955.0,817.0,1552.0,,
Alaska,Kusilvak Census Area,2.028148247292285,0.0,1.0,0.0,02158,2.36207509040833,1.9208744764328,976.057195961553,0.0,50186.5351075546,0.204968476999785,0.0,,2644.58782592441,,,515850.564424474,0.23145862506007,68.7929250140828,39169.2257126042,114475.529260231,433.0,,751.0,,
Alaska,Lake and Peninsula Borough,1.9315214116032136,0.0,0.7,0.0,02164,2.4211950302124,1.70919752120972,0.0,0.0,236771.814140298,0.0216069271099603,0.0,,362.15627703961,,,1114.26414825739,0.0,6.30737985476951,18971.6435898716,13026.245834935,934.0,0.0,2593.0,,
Alaska,Matanuska-Susitna Borough,1.7047480922384253,5.342334251964811,0.725,0.0,02170,2.41354703903198,1.30493667404982,0.0010849784999163,0.0,34570097.0914013,5625.02912557031,0.0,,16396.8169778123,,,804349.589559675,0.0,94.8210706924763,2268652.07695712,382.690516132658,894.0,1485.0,1087.0,,
Alaska,Nome Census Area,2.3608540011180215,0.0,0.6166666666666667,0.0,02180,2.49748301506042,1.66153075964444,74030.7230903332,0.0,193657.322606329,0.0,0.0,,3227.53600199228,,,64137.7185956306,0.0,9.14211100049213,27967.2080784395,253827.362297275,1167.0,838.0,1154.0,,
Alaska,North Slope Borough,2.163323025660538,0.0,0.78125,0.0,02185,2.53444290161133,1.64434058163267,979031.798317114,0.0,19889.3122407748,0.0,0.0,,3131.8249966707,,,0.0,0.0,9.61963185611977,4465.81264088002,88308.5809043186,1572.0,0.0,1997.0,,
Alaska,Northwest Arctic Borough,2.1633230256605382,0.0,0.6428571428571429,0.0,02188,2.41464591026306,1.74505852828253,122404.369703611,0.0,139382.746161692,0.0,0.0,,2345.32234933963,,,54323.7080047218,0.0,6.39833861053264,117581.479208001,99472.9782619844,1199.0,1262.0,0.0,,
Alaska,Petersburg Borough,1.1631508098056809,0.0,0.6843971631205674,0.0,02195,2.50018310546875,1.46818578243256,0.0,0.0,27042.9563746573,0.0,0.0,,11437.1553325237,,,60463.9072832645,0.0,3.08304432762474,1290.86998360315,12521.6292163103,813.0,428.0,879.0,,
Alaska,Prince of Wales-Hyder Census Area,2.1162555148025524,0.0,0.75,0.0,02198,2.59765100479126,1.50891200589391,0.0,0.0,158075.798484701,0.0,0.0,,8247.86966123955,,,0.0,0.0,5.54250492721829,2281.56338286542,8269.7966818177,854.0,0.0,739.0,,
Alaska,Sitka City and Borough,1.1631508098056809,0.0,0.7162162162162162,0.0,02220,2.7443630695343,1.26616593967604,0.0,0.0,2034845.12418104,0.0,0.0,,20228.8443138317,,,289823.473264975,0.0,7.36192147799528,2114.64880125304,13146.0864523755,994.0,659.0,849.0,,
Alaska,Skagway Municipality,0.5306282510621704,2.995732273553991,0.4166666666666667,0.0,02230,2.46531295776367,1.25088346004486,6970.43655230151,0.0,173389.641904185,0.0,0.0,,307.876904848587,,,163.262275445903,0.0,1.40982799703135,938.798108874204,14469.6496169449,1003.0,,856.0,,
Alaska,Southeast Fairbanks Census Area,1.252762968495368,0.0,0.6015625,0.0,02240,2.43292593955994,1.42091886157869,27277.014579293,0.0,692220.74503616,28.4421643151753,0.0,,801.546768353257,,,331341.556756844,0.0,7.16477040895635,6250910.22001333,181.451835856319,1126.0,836.0,1335.0,,
Alaska,Unknown Or Undefined,,,,,,,,,,,,,,,,,,,,,,1914.0,2106.0,1755.0,,
Alaska,Wrangell City and Borough,1.2237754316221157,0.0,0.6896551724137931,0.0,02275,2.61135196685791,1.34633958339691,0.0,0.0,6368.88832671997,0.0,0.0,,2756.94877662634,,,4477.4319403911,0.0,1.81995941602639,357.222144522494,7214.36175534272,676.0,0.0,906.0,,
Alaska,Yakutat City and Borough,1.1631508098056809,0.0,0.6666666666666666,1.0,02282,2.40086698532104,1.32385873794556,0.0,0.0,630047.264015509,0.0,0.0,,872.595721002263,,,0.0,0.0,0.658045976712441,410.099793293787,3866.74633886226,928.0,0.0,0.0,,
Alaska,Yukon-Koyukuk Census Area,2.8735646395797834,3.713572066704308,0.6648936170212766,0.0,02290,2.34296607971191,1.75890996763526,302267.857741974,0.0,177811.142205425,1.28828623515301,0.0,,1190.26607545226,,,2991139.0897214,0.0,6.62399789888748,1855191.24669275,28751.1344509707,1112.0,317.0,1187.0,,
American Samoa,Eastern District,0.0,0.0,,0.0,60010,,,,,,,,,,,,,,,,,,,,,
American Samoa,Manu'a District,0.5877866649021191,0.0,,0.0,60020,,,,,,,,,,,,,,,,,,,,,
American Samoa,Rose Island,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
American Samoa,Swains Island,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,
American Samoa,Western District,1.0986122886681098,0.0,,0.0,60050,,,,,,,,,,,,,,,,,,,,,
Arizona,Apache County,0.5877866649021191,4.867534450455582,0.7123552123552124,0.0,04001,2.22406792640686,1.61628816185805,24800.0541779534,1228570.90762238,321803.641185142,542.194517803976,0.0697253153445711,12993.9106531695,41395.1047020284,38486.1341849573,1364099.9450353,130563.728033556,8680.10615152821,8851.51202402665,1914963.10483372,68881.4218716314,1094.0,1665.0,1539.0,,
Arizona,Cochise County,1.1631508098056809,4.804021044733257,0.7654690618762475,0.0,04003,2.41839790344238,1.29305220730901,1611.26730382726,11043418.9383036,2563552.18028783,3330.74221620806,870495.349363703,57906.6044633919,,78116.4916322456,1901775.52461672,4143754.93575084,262016.001445418,59033.7258225182,7455009.21008661,21320.7256647089,852.0,1117.0,1537.0,,
Arizona,Coconino County,1.9315214116032136,5.41164605185504,0.7530864197530864,0.0,04005,2.57475709915161,1.15127444498891,201379.221750435,1066.38316657786,5769063.34021863,11250.4378868891,10653.951485725,,109689.477534753,528783.792037403,3350752.95075844,15406611.7753227,22469.7736588091,307908.544653614,20282988.7539434,259471.927193159,840.0,1061.0,983.0,,
Arizona,Gila County,0.5306282510621704,3.737669618283368,0.7895752895752896,0.0,04007,2.40259909629822,1.2980654794338,2.82692646835319,102617.263976062,690830.111781908,7829.80965927817,135732.092887616,7906.99277397324,,363395.824182318,952119.770077924,4684135.56636737,213893.026655649,82158.140609555,20105408.2039271,32574.5591589195,741.0,1241.0,1003.0,,
Arizona,Graham County,0.6931471805599453,4.51085950651685,0.7011173184357542,0.0,04009,2.47410988807678,1.33411091405309,304.140603228419,7105381.16361628,637253.656645709,15077.6867269953,620192.490751362,15361.018832246,,31271.2742208524,51416.9232198629,847155.549152131,59084.0835764035,4646.65756713023,1885548.58392898,53840.8431600308,828.0,481.0,1118.0,,
Arizona,Greenlee County,0.1823215567939546,3.737669618283368,0.6944444444444444,0.0,04011,2.51453995704651,1.27485934231152,2983.88288781246,255513.026884222,75398.3786941739,3258.45264016133,60487.3556230559,4316.99305164772,,245876.108810839,131171.23787436,210244.283837749,12132.9222183292,931.713138040689,252483.910540365,12756.5777514604,1597.0,,810.0,,
Arizona,La Paz County,0.0,4.330733340286331,0.8022875816993464,0.0,04012,2.08753609657288,1.66032995997043,0.0,479076.40728763,1007196.34922728,890.271198538908,1330309.95229493,6167.67502113273,,32783.1741628469,4346.85825828675,8491132.97071894,56757.0549761973,11317.450115327,130226.639900524,0.0024524767948377,857.0,1666.0,1397.0,,
Arizona,Maricopa County,2.70805020110221,5.697093486505405,0.8438707411310151,0.0,04013,2.51667904853821,1.10466356194882,0.0,453694.944334417,55330037.622107,11920896.2601304,53789706.5869725,147702.652373979,,170970.492554542,2057435.15162865,6904742.65750136,6440003.08470742,5566150.7102178,38328685.0799001,5734.03530372624,1216.0,2224.0,1508.0,,
Arizona,Mohave County,1.589235205116581,4.820281565605037,0.8549141965678627,0.0,04015,2.34714388847351,1.32172738590061,0.061163424413971,17118.9871195986,6706879.77353664,2064.77913980489,3219715.82142753,,163057.324518541,38005.1601239837,131276.778052501,7187374.80321939,237617.935704349,6720.34124735744,19183969.0553264,1627.44526660459,869.0,1209.0,1083.0,,
Arizona,Navajo County,1.33500106673234,4.634728988229636,0.7527075812274369,0.0,04017,2.38271307945251,1.38384768910671,37126.0995106438,1277040.02311307,1680896.26388751,5593.19956516147,11133.9203223807,,59607.2009476429,34854.0048019287,2121826.82641178,3662841.99926791,42843.1829770252,36990.27874822,12243241.9250039,174664.982762685,773.0,1385.0,1002.0,,
Arizona,Pima County,1.2237754316221157,4.812184355372417,0.8369565217391305,0.0,04019,2.52036690711975,1.16255468440528,70.6534767500126,5099417.97763902,20117136.9070384,37084.7783370302,13409528.8151825,90280.2666768542,,149898.074177549,3164870.34514173,12921089.0688278,485673.91768382,750716.021529881,39247776.9850212,202036.731513426,878.0,1735.0,1271.0,,
Arizona,Pinal County,1.589235205116581,5.153291594497779,0.8128491620111732,0.0,04021,2.47715306282043,1.32584402751684,53.3063610068782,31243379.1343086,5026749.27649953,13683.2755078636,10598894.2408599,24781.950421974,,24013.4667571073,474299.905053261,5706948.44702848,1023800.45538344,812215.748747431,13832463.2657876,3274.12161364659,941.0,1053.0,1275.0,,
Arizona,Santa Cruz County,0.5306282510621704,3.4339872044851463,0.7717391304347826,0.0,04023,2.35555696487427,1.47338125258117,0.0,1087441.76873255,461335.118354061,33668.4701505791,1767764.52161469,20222.4423481625,,36487.7955766681,813333.371076796,3364029.94091691,102194.112548971,40107.6243409734,3631047.73900044,6693.93992394004,999.0,906.0,1012.0,,
Arizona,Unknown Or Undefined,,,,,,,,,,,,,,,,,,,,,,2163.0,2514.0,1769.0,,
Arizona,Yavapai County,1.5686159179138452,5.3706380281276624,0.8130755064456722,0.0,04025,2.46132397651672,1.11290472063327,0.404224949856375,13022.6778470615,4816126.596681,322131.415490241,105320.249727177,,,178644.588798344,3296051.19663712,36.6937313450916,114851.55960593,475238.014196009,29720124.3998375,316288.067294945,834.0,1069.0,1136.0,,
Arizona,Yuma County,0.0,4.74493212836325,0.7423664122137404,0.0,04027,2.28705906867981,1.60364522603645,0.0,418277.185159379,48531594.8875643,663.367599357941,2346269.52025856,19715.9301210439,,38009.1440732688,17069.2446508055,2950106.78595606,144651.715695828,124618.829071614,49295.2868571633,0.0,899.0,909.0,1056.0,,
Arkansas,Arkansas County,0.7419373447293773,3.044522437723423,0.7045454545454546,0.0,05001,2.59481811523438,1.20848794573723,0.0,270964.397224009,2927510.29126943,30004.7225037701,220466.444163669,224792.563875974,50357.5818889948,3872.79837284825,77633.2581524363,2521216.74243154,843453.291441291,1974130.4785583,6443.49411869728,38087.9705578722,1048.0,594.0,1267.0,,
Arkansas,Ashley County,0.3364722366212129,4.007333185232471,0.8113207547169812,0.0,05003,2.43398594856262,1.35636376660044,0.0,67646.3572421753,927964.082537019,547446.39737283,514625.285341439,419769.970565895,310819.877123056,8913.88472408169,131579.953185523,2886834.55934973,382721.423066465,2121752.96963471,7520.40635265192,36829.3215415069,811.0,886.0,748.0,,
Arkansas,Baxter County,0.6931471805599453,3.58351893845611,0.8131868131868132,0.0,05005,2.455806016922,1.18424352047585,212932.793737604,0.0,1658061.91222617,283072.980711544,68750.3024829947,47334.006175331,4966187.73911564,49945.4235628966,127500.521800659,880112.243544059,1313766.81727369,4045425.59585952,165495.620718744,419424.415118455,680.0,1066.0,786.0,,
Arkansas,Benton County,1.5040773967762742,4.174387269895637,0.725609756097561,0.0,05007,2.5766339302063,1.09360862900381,2281003.18546698,19455.8446325334,3466912.01197375,855387.578444775,2055136.89475381,176472.881738444,3703712.08025503,115235.499154069,1261565.09182651,3795044.43771619,4060552.64848387,4504825.98183754,7771381.05081383,342648.958675164,1230.0,1479.0,2527.0,,
Arkansas,Boone County,0.6931471805599453,3.4339872044851463,0.7551020408163265,0.0,05009,2.56393504142761,1.1726638769103,744871.836912984,0.0,633776.232669916,274825.258133617,90424.1752886394,53112.5958287221,4497871.83176041,49162.6574970271,60842.6815804195,860831.743165039,1106518.56275011,3528088.6611998,127404.163946014,101043.562834364,942.0,1009.0,1012.0,,
Arkansas,Bradley County,0.1823215567939546,3.6635616461296463,0.7714285714285715,0.0,05011,2.42980003356934,1.43809350277701,0.0,46297.4521633466,428801.521104203,384167.08522791,255888.961745082,121666.89451352,668043.269953953,11816.0034795858,80819.2206644493,172526.854387824,493215.837035379,987438.742079124,4898.09086924989,12783.1720714112,759.0,735.0,719.0,,
Arkansas,Calhoun County,0.0,3.6375861597263857,0.7456140350877193,0.0,05013,2.42232203483582,1.32868063488098,0.0,2253.37009860145,204134.266184418,208034.640180299,80483.2096706904,58166.7819916908,323987.158589202,6666.99292488851,43618.6739739596,27101.0052152182,312537.860403039,442982.662111196,2167.36964393535,10595.9447698326,927.0,0.0,1541.0,,
Arkansas,Carroll County,0.5306282510621704,0.0,0.7226890756302521,0.0,05015,2.44843792915344,1.23835294304821,1522018.13574646,0.0,546421.286720925,128465.897437881,396708.877516211,75612.4899930825,2843927.49679884,26608.1680235851,190546.681922569,856294.894581729,927607.808412718,2988666.03615698,156685.270395122,690345.706738306,770.0,991.0,836.0,,
Arkansas,Chicot County,0.3364722366212129,3.8918202981106265,0.6590909090909091,0.0,05017,2.44811391830444,1.53348242293774,0.0,258296.923268066,663178.579029799,342766.021806391,344953.394741737,442990.112012118,291486.989247092,7422.58285147831,85429.3885933741,3854606.31837793,910754.904061375,1107637.86977405,3375.98080118606,85672.9095835153,704.0,0.0,0.0,,
Arkansas,Clark County,0.5306282510621704,3.6375861597263857,0.7004950495049505,0.0,05019,2.51273107528687,1.34569638778744,0.0,33519.3666185398,640286.370565759,971078.213272235,404734.954266299,185932.079926333,52614.3260278353,29946.6310574401,318386.598987494,608581.74783263,961808.903767071,2218407.54240043,7225.90485643865,133376.988472583,730.0,0.0,995.0,,
Arkansas,Clay County,0.7419373447293773,3.6375861597263857,0.67,0.0,05021,2.40440797805786,1.23019590674466,0.0,302438.087254215,4123719.78282556,156721.883132474,701068.008779105,68602.2831138548,593918.402797859,26736.6705568054,156464.327648152,1303200.82937793,525081.919170418,1928042.64593948,3477.2712539236,75435.1507760366,886.0,917.0,952.0,,
Arkansas,Cleburne County,0.5306282510621704,0.0,0.6792452830188679,0.0,05023,2.49894499778748,1.11609176842559,452662.261780332,12534.8609292613,1947540.25055846,339857.091086927,106235.33702119,134254.03248802,2948256.36291428,24676.2257393618,327488.67297361,1450337.66702771,719342.006261645,4713065.34240207,54463.3221593895,242622.885141326,798.0,906.0,857.0,,
Arkansas,Cleveland County,0.0,3.091042453358316,0.7151898734177216,0.0,05025,2.39581894874573,1.17986645028042,0.0,2019.15547909956,225208.007786096,259556.760139931,130288.828335704,61328.5942389955,20638.6139329543,22603.8307964053,50443.9208350065,123090.216870032,276395.797557222,563845.917939331,2605.49558712888,23744.2609611682,669.0,0.0,500.0,,
Arkansas,Columbia County,0.3364722366212129,3.871201010907891,0.7595419847328244,0.0,05027,2.52738404273987,1.35359538932515,0.0,49925.9678845223,347131.273535307,90631.767060026,469411.065833161,385716.401042658,1559825.91073781,27397.3272109979,92669.1626819172,410332.830455679,998606.628120129,1452561.79644747,4364.45693987383,107587.742667043,738.0,1026.0,609.0,,
Arkansas,Conway County,0.6418538861723947,3.1354942159291497,0.7663934426229508,0.0,05029,2.52393007278442,1.30278206355473,256191.057821735,118807.332137652,1985571.29277619,160907.82957484,295045.451452772,112553.108359678,1741232.57553451,27862.4891021578,107221.7880867,1344015.12944028,916060.521642915,3580139.25449967,140579.433904261,308545.598737501,801.0,486.0,668.0,,
Arkansas,Craighead County,0.9162907318741552,4.276666119016055,0.8133484162895928,0.0,05031,2.60551190376282,1.29301633413351,0.0,1805485.34964242,32451149.2929493,328496.295497189,1007306.95370904,278674.243391186,1140499.32819063,25184.5350967203,87630.5049489463,1939704.97235835,637874.132651426,19253056.572118,25141.9376817998,52639.2391040628,900.0,0.0,914.0,,
Arkansas,Crawford County,0.0,4.04305126783455,0.5725806451612904,0.0,05033,2.49472904205322,1.24065464635243,1185274.99691118,466804.608408397,715456.959792085,327822.900774655,5076477.53038398,80679.4212567456,111147.211835756,26224.3330191459,73706.7712962901,1377751.32421245,563605.685203458,4557566.74247291,1988549.84983366,1008056.97403258,930.0,1125.0,1094.0,,
