county_fips,county_name,state,num_datacenters
51540,Charlottesville city,Virginia,2.8195372750642673
51550,Chesapeake city,Virginia,0.0
51570,Colonial Heights city,Virginia,0.8062860808210391
51580,Covington city,Virginia,0.0
51590,Danville city,Virginia,0.0
51595,Emporia city,Virginia,0.0
51600,Fairfax city,Virginia,0.0
51610,Falls Church city,Virginia,0.0
51620,Franklin city,Virginia,0.0
51630,Fredericksburg city,Virginia,1.0364037506894643
51640,Galax city,Virginia,0.0
51650,Hampton city,Virginia,0.0
51660,Harrisonburg city,Virginia,1.648079306071871
51670,Hopewell city,Virginia,0.0
51678,Lexington city,Virginia,0.6701225259189444
51680,Lynchburg city,Virginia,0.0
51683,Manassas city,Virginia,26.284555842241062
51685,Manassas Park city,Virginia,0.08846295613711501
51690,Martinsville city,Virginia,0.0
51700,Newport News city,Virginia,0.0
51710,Norfolk city,Virginia,3.0
51720,Norton city,Virginia,0.0
51730,Petersburg city,Virginia,3.806409417920209
51735,Poquoson city,Virginia,0.0
51740,Portsmouth city,Virginia,1.0
51750,Radford city,Virginia,0.0
51760,Richmond city,Virginia,1.9018181818181819
51770,Roanoke city,Virginia,0.0
51775,Salem city,Virginia,0.0
51790,Staunton city,Virginia,0.0
51800,Suffolk city,Virginia,0.0
51810,Virginia Beach city,Virginia,4.0
51820,Waynesboro city,Virginia,0.0
51830,Williamsburg city,Virginia,0.0
51840,Winchester city,Virginia,0.0
53001,Adams County,Washington,0.0
53003,Asotin County,Washington,0.0
53005,Benton County,Washington,6.0
53007,Chelan County,Washington,5.0
53009,Clallam County,Washington,0.0
53011,Clark County,Washington,0.0
53013,Columbia County,Washington,0.0
53015,Cowlitz County,Washington,0.0
53017,Douglas County,Washington,11.0
53019,Ferry County,Washington,0.0
53021,Franklin County,Washington,1.0
53023,Garfield County,Washington,0.0
53025,Grant County,Washington,30.0
53027,Grays Harbor County,Washington,0.0
53029,Island County,Washington,0.0
53031,Jefferson County,Washington,0.0
53033,King County,Washington,55.0
53035,Kitsap County,Washington,0.0
53037,Kittitas County,Washington,0.0
53039,Klickitat County,Washington,0.0
53041,Lewis County,Washington,0.0
53043,Lincoln County,Washington,0.0
53045,Mason County,Washington,0.0
53047,Okanogan County,Washington,0.0
53049,Pacific County,Washington,0.0
53051,Pend Oreille County,Washington,0.0
53053,Pierce County,Washington,9.0
53055,San Juan County,Washington,0.0
53057,Skagit County,Washington,0.0
53059,Skamania County,Washington,0.0
53061,Snohomish County,Washington,4.0
53063,Spokane County,Washington,6.0
53065,Stevens County,Washington,0.0
53067,Thurston County,Washington,0.0
53069,Wahkiakum County,Washington,0.0
53071,Walla Walla County,Washington,4.0
53073,Whatcom County,Washington,2.0
53075,Whitman County,Washington,0.0
53077,Yakima County,Washington,0.0
54001,Barbour County,West Virginia,0.001602564102564
54003,Berkeley County,West Virginia,0.0
54005,Boone County,West Virginia,0.0
54007,Braxton County,West Virginia,0.0
54009,Brooke County,West Virginia,0.0
54011,Cabell County,West Virginia,0.0
54013,Calhoun County,West Virginia,0.0
54015,Clay County,West Virginia,0.0
54017,Doddridge County,West Virginia,0.0
54019,Fayette County,West Virginia,0.0
54021,Gilmer County,West Virginia,0.0
54023,Grant County,West Virginia,1.0
54025,Greenbrier County,West Virginia,0.0
54027,Hampshire County,West Virginia,0.0
54029,Hancock County,West Virginia,0.0
54031,Hardy County,West Virginia,0.0
54033,Harrison County,West Virginia,1.9711538461538465
54035,Jackson County,West Virginia,0.0
54037,Jefferson County,West Virginia,0.0
54039,Kanawha County,West Virginia,2.724007561436673
54041,Lewis County,West Virginia,0.0
54043,Lincoln County,West Virginia,0.0
54045,Logan County,West Virginia,0.0
54047,McDowell County,West Virginia,0.0
54049,Marion County,West Virginia,0.0
54051,Marshall County,West Virginia,0.0
54053,Mason County,West Virginia,0.0
54055,Mercer County,West Virginia,0.0
54057,Mineral County,West Virginia,0.0
54059,Mingo County,West Virginia,0.0
54061,Monongalia County,West Virginia,1.0
54063,Monroe County,West Virginia,0.0
54065,Morgan County,West Virginia,1.0
54067,Nicholas County,West Virginia,0.0
54069,Ohio County,West Virginia,0.0
54071,Pendleton County,West Virginia,0.0
54073,Pleasants County,West Virginia,0.0
54075,Pocahontas County,West Virginia,0.0
54077,Preston County,West Virginia,0.0
54079,Putnam County,West Virginia,0.275992438563327
54081,Raleigh County,West Virginia,0.0
54083,Randolph County,West Virginia,0.0
54085,Ritchie County,West Virginia,0.0
54087,Roane County,West Virginia,0.0
54089,Summers County,West Virginia,0.0
54091,Taylor County,West Virginia,0.0272435897435896
54093,Tucker County,West Virginia,1.0
54095,Tyler County,West Virginia,0.0
54097,Upshur County,West Virginia,0.0
54099,Wayne County,West Virginia,0.0
54101,Webster County,West Virginia,0.0
54103,Wetzel County,West Virginia,0.0
54105,Wirt County,West Virginia,0.0
54107,Wood County,West Virginia,0.0
54109,Wyoming County,West Virginia,0.0
55001,Adams County,Wisconsin,0.0
55003,Ashland County,Wisconsin,0.0
55005,Barron County,Wisconsin,0.0
55007,Bayfield County,Wisconsin,0.0
55009,Brown County,Wisconsin,3.0
55011,Buffalo County,Wisconsin,0.0
55013,Burnett County,Wisconsin,0.0
55015,Calumet County,Wisconsin,0.089712918660287
55017,Chippewa County,Wisconsin,0.1099611901681759
55019,Clark County,Wisconsin,0.0
55021,Columbia County,Wisconsin,0.009090909090909
55023,Crawford County,Wisconsin,0.0
55025,Dane County,Wisconsin,9.990909090909092
55027,Dodge County,Wisconsin,3.0
55029,Door County,Wisconsin,0.0
55031,Douglas County,Wisconsin,0.0
55033,Dunn County,Wisconsin,1.0
55035,Eau Claire County,Wisconsin,0.890038809831824
55037,Florence County,Wisconsin,0.0
55039,Fond du Lac County,Wisconsin,0.0
55041,Forest County,Wisconsin,0.0
55043,Grant County,Wisconsin,0.0
55045,Green County,Wisconsin,0.0
55047,Green Lake County,Wisconsin,0.0
55049,Iowa County,Wisconsin,0.0
55051,Iron County,Wisconsin,0.0
55053,Jackson County,Wisconsin,0.0
55055,Jefferson County,Wisconsin,0.0
55057,Juneau County,Wisconsin,0.0
55059,Kenosha County,Wisconsin,2.0483271375464684
55061,Kewaunee County,Wisconsin,0.0
55063,La Crosse County,Wisconsin,0.0
55065,Lafayette County,Wisconsin,0.0
55067,Langlade County,Wisconsin,0.0
55069,Lincoln County,Wisconsin,0.0
55071,Manitowoc County,Wisconsin,0.0
55073,Marathon County,Wisconsin,1.0479485692848127
55075,Marinette County,Wisconsin,0.0
55077,Marquette County,Wisconsin,0.0
55078,Menominee County,Wisconsin,0.0
55079,Milwaukee County,Wisconsin,13.0
55081,Monroe County,Wisconsin,0.0
55083,Oconto County,Wisconsin,0.0
55085,Oneida County,Wisconsin,0.0
55087,Outagamie County,Wisconsin,1.0
55089,Ozaukee County,Wisconsin,3.0
55091,Pepin County,Wisconsin,0.0
55093,Pierce County,Wisconsin,0.0
55095,Polk County,Wisconsin,0.0
55097,Portage County,Wisconsin,0.0137614678899082
55099,Price County,Wisconsin,0.0
55101,Racine County,Wisconsin,13.95167286245353
55103,Richland County,Wisconsin,0.0
55105,Rock County,Wisconsin,0.0
55107,Rusk County,Wisconsin,0.0
55109,St. Croix County,Wisconsin,0.0
55111,Sauk County,Wisconsin,0.0
55113,Sawyer County,Wisconsin,0.0
55115,Shawano County,Wisconsin,0.0
55117,Sheboygan County,Wisconsin,0.0
55119,Taylor County,Wisconsin,0.0
55121,Trempealeau County,Wisconsin,0.0
55123,Vernon County,Wisconsin,0.0
55125,Vilas County,Wisconsin,0.0
55127,Walworth County,Wisconsin,0.0
55129,Washburn County,Wisconsin,0.0
55131,Washington County,Wisconsin,0.994787141615986
55133,Waukesha County,Wisconsin,3.005212858384014
55135,Waupaca County,Wisconsin,0.0
55137,Waushara County,Wisconsin,0.0
55139,Winnebago County,Wisconsin,0.9102870813397128
55141,Wood County,Wisconsin,2.9382899628252788
56001,Albany County,Wyoming,0.0
56003,Big Horn County,Wyoming,0.0
56005,Campbell County,Wyoming,0.0
56007,Carbon County,Wyoming,0.0
56009,Converse County,Wyoming,0.0
56011,Crook County,Wyoming,0.0
56013,Fremont County,Wyoming,0.0
56015,Goshen County,Wyoming,0.0
56017,Hot Springs County,Wyoming,0.0
56019,Johnson County,Wyoming,0.0
56021,Laramie County,Wyoming,18.0
56023,Lincoln County,Wyoming,1.0
56025,Natrona County,Wyoming,2.0
56027,Niobrara County,Wyoming,0.0
56029,Park County,Wyoming,0.0
56031,Platte County,Wyoming,0.0
56033,Sheridan County,Wyoming,0.0
56035,Sublette County,Wyoming,0.0
56037,Sweetwater County,Wyoming,0.0
56039,Teton County,Wyoming,0.0
56041,Uinta County,Wyoming,1.0
56043,Washakie County,Wyoming,0.0
56045,Weston County,Wyoming,0.0
66010,nan,Guam,0.0
69100,nan,Northern Mariana Islands,0.0
69110,nan,Northern Mariana Islands,0.0
69120,nan,Northern Mariana Islands,0.0
72001,Adjuntas Municipio,Puerto Rico,0.0
72003,Aguada Municipio,Puerto Rico,0.0
72005,Aguadilla Municipio,Puerto Rico,0.0
72007,Aguas Buenas Municipio,Puerto Rico,0.0
72009,Aibonito Municipio,Puerto Rico,0.0
72011,Añasco Municipio,Puerto Rico,0.0
72013,Arecibo Municipio,Puerto Rico,0.0
72015,Arroyo Municipio,Puerto Rico,0.0
72017,Barceloneta Municipio,Puerto Rico,0.0
72019,Barranquitas Municipio,Puerto Rico,0.0
72021,Bayamón Municipio,Puerto Rico,0.0
72023,Cabo Rojo Municipio,Puerto Rico,0.0
72025,Caguas Municipio,Puerto Rico,0.0
72027,Camuy Municipio,Puerto Rico,0.0
72029,Canóvanas Municipio,Puerto Rico,0.0
72031,Carolina Municipio,Puerto Rico,0.0
72033,Cataño Municipio,Puerto Rico,0.0
72035,Cayey Municipio,Puerto Rico,0.0
72037,Ceiba Municipio,Puerto Rico,0.0
72039,Ciales Municipio,Puerto Rico,0.0
72041,Cidra Municipio,Puerto Rico,0.0
72043,Coamo Municipio,Puerto Rico,0.0
72045,Comerío Municipio,Puerto Rico,0.0
72047,Corozal Municipio,Puerto Rico,0.0
72049,Culebra Municipio,Puerto Rico,0.0
72051,Dorado Municipio,Puerto Rico,0.0
72053,Fajardo Municipio,Puerto Rico,0.0
72054,Florida Municipio,Puerto Rico,0.0
72055,Guánica Municipio,Puerto Rico,0.0
72057,Guayama Municipio,Puerto Rico,0.0
72059,Guayanilla Municipio,Puerto Rico,0.0
72061,Guaynabo Municipio,Puerto Rico,0.0
72063,Gurabo Municipio,Puerto Rico,0.0
72065,Hatillo Municipio,Puerto Rico,0.0
72067,Hormigueros Municipio,Puerto Rico,0.0
72069,Humacao Municipio,Puerto Rico,0.0
72071,Isabela Municipio,Puerto Rico,0.0
72073,Jayuya Municipio,Puerto Rico,0.0
72075,Juana Díaz Municipio,Puerto Rico,0.0
72077,Juncos Municipio,Puerto Rico,0.0
72079,Lajas Municipio,Puerto Rico,0.0
72081,Lares Municipio,Puerto Rico,0.0
72083,Las Marías Municipio,Puerto Rico,0.0
72085,Las Piedras Municipio,Puerto Rico,0.0
72087,Loíza Municipio,Puerto Rico,0.0
72089,Luquillo Municipio,Puerto Rico,0.0
72091,Manatí Municipio,Puerto Rico,0.0
72093,Maricao Municipio,Puerto Rico,0.0
72095,Maunabo Municipio,Puerto Rico,0.0
72097,Mayagüez Municipio,Puerto Rico,0.0
72099,Moca Municipio,Puerto Rico,0.0
72101,Morovis Municipio,Puerto Rico,0.0
72103,Naguabo Municipio,Puerto Rico,0.0
72105,Naranjito Municipio,Puerto Rico,0.0
72107,Orocovis Municipio,Puerto Rico,0.0
72109,Patillas Municipio,Puerto Rico,0.0
72111,Peñuelas Municipio,Puerto Rico,0.0
72113,Ponce Municipio,Puerto Rico,0.0
72115,Quebradillas Municipio,Puerto Rico,0.0
72117,Rincón Municipio,Puerto Rico,0.0
72119,Río Grande Municipio,Puerto Rico,0.0
72121,Sabana Grande Municipio,Puerto Rico,0.0
72123,Salinas Municipio,Puerto Rico,0.0
72125,San Germán Municipio,Puerto Rico,0.0
72127,San Juan Municipio,Puerto Rico,0.0
72129,San Lorenzo Municipio,Puerto Rico,0.0
72131,San Sebastián Municipio,Puerto Rico,0.0
72133,Santa Isabel Municipio,Puerto Rico,0.0
72135,Toa Alta Municipio,Puerto Rico,0.0
72137,Toa Baja Municipio,Puerto Rico,0.0
72139,Trujillo Alto Municipio,Puerto Rico,0.0
72141,Utuado Municipio,Puerto Rico,0.0
72143,Vega Alta Municipio,Puerto Rico,0.0
72145,Vega Baja Municipio,Puerto Rico,0.0
72147,Vieques Municipio,Puerto Rico,0.0
72149,Villalba Municipio,Puerto Rico,0.0
72151,Yabucoa Municipio,Puerto Rico,0.0
72153,Yauco Municipio,Puerto Rico,0.0
78010,nan,U.S. Virgin Islands,0.0
78020,nan,U.S. Virgin Islands,0.0
78030,nan,U.S. Virgin Islands,0.0
